,TractFIPS,ARTHRITIS,BPHIGH,CANCER,CASTHMA,CHD,COPD,DIABETES,HIGHCHOL,KIDNEY,OBESITY,STROKE,BINGE,CSMOKING,LPA,SLEEP,MHLTH,PHLTH,ACCESS2,CHECKUP,CHOLSCREEN,DENTAL,City,Year
5692,06037228310.0,13.9,23.9,3.1,9.0,4.2,4.7,11.6,24.8,3.1,33.8,2.7,17.7,16.0,34.9,40.1,17.3,15.8,37.2,64.5,80.9,43.8,Los Angeles,2021
5693,06037240900.0,17.2,29.1,3.7,9.9,5.1,5.8,13.6,26.0,3.7,36.0,3.8,15.9,17.0,35.9,42.1,18.1,17.1,32.5,68.3,81.8,43.7,Los Angeles,2021
5694,06037199800.0,18.7,31.1,4.2,8.1,6.8,6.5,16.5,31.4,4.1,28.4,4.1,12.2,17.3,39.5,40.7,16.4,18.2,32.4,68.7,80.6,43.7,Los Angeles,2021
5695,06037211704.0,15.5,26.3,4.5,6.5,4.4,3.8,10.7,28.1,2.6,19.6,2.7,13.7,11.3,25.1,38.1,11.5,10.2,15.6,72.2,86.0,60.3,Los Angeles,2021
5696,06037207501.0,13.1,21.0,4.2,6.4,3.2,2.8,6.8,24.1,2.0,18.8,1.9,16.8,8.2,17.0,35.3,10.4,7.6,10.0,71.2,86.1,70.9,Los Angeles,2021
5697,06037190520.0,20.9,29.5,5.7,8.5,6.1,6.7,11.7,30.1,3.4,28.6,3.5,15.6,14.7,27.6,37.5,15.2,14.9,18.7,70.6,85.1,55.9,Los Angeles,2021
5698,06037134710.0,15.0,24.3,3.7,8.2,4.3,4.9,10.4,25.7,2.8,30.0,2.6,17.4,15.2,30.4,38.8,15.7,14.0,27.3,66.4,81.7,52.5,Los Angeles,2021
5699,06037127102.0,15.9,24.5,4.0,8.6,4.4,5.1,10.0,25.9,2.8,30.0,2.7,17.7,15.3,29.4,38.6,15.9,14.0,25.4,67.4,82.7,53.0,Los Angeles,2021
5700,06037296500.0,18.7,29.1,4.6,8.7,5.7,5.8,13.5,28.6,3.7,33.4,3.5,15.7,15.0,32.5,38.6,15.9,16.2,27.0,69.4,84.1,51.3,Los Angeles,2021
5701,06037294610.0,16.1,25.8,4.2,8.0,5.1,4.6,12.7,27.7,3.4,32.0,2.9,16.8,12.9,31.7,37.8,14.7,14.7,30.8,68.1,83.3,50.6,Los Angeles,2021
5702,06037213402.0,15.3,25.9,3.5,8.0,4.7,4.9,12.6,27.1,3.1,30.0,2.9,15.4,15.2,33.7,40.0,15.7,15.2,29.8,67.0,81.1,47.7,Los Angeles,2021
5703,06037237900.0,23.7,39.5,6.1,10.2,6.0,6.1,15.3,29.5,4.3,35.5,5.2,14.3,14.0,28.0,43.3,14.2,14.3,16.5,79.0,89.3,56.3,Los Angeles,2021
5704,06037125502.0,14.1,20.0,4.4,7.7,2.9,3.3,5.6,23.3,1.9,24.1,1.8,22.0,10.4,15.9,34.4,12.4,8.5,9.4,69.2,86.9,72.3,Los Angeles,2021
5705,06037242200.0,18.0,30.5,3.5,10.7,5.8,6.9,14.9,26.3,4.1,38.2,4.2,15.1,20.0,40.1,43.6,20.6,19.8,36.3,67.4,78.9,37.2,Los Angeles,2021
5706,06037101122.0,20.5,26.8,6.7,7.5,4.7,4.9,8.6,31.4,2.5,23.7,2.6,18.3,11.0,18.5,33.9,11.7,10.6,9.7,73.7,89.7,72.7,Los Angeles,2021
5707,06037122122.0,16.3,25.9,3.9,8.8,5.0,5.6,12.1,27.2,3.2,32.9,3.0,17.2,16.3,33.9,39.1,16.9,16.2,32.7,66.2,82.0,48.4,Los Angeles,2021
5708,06037191301.0,17.4,27.5,4.8,7.8,5.3,5.0,12.3,28.8,3.3,27.5,3.1,15.5,12.9,28.4,37.4,13.8,13.5,22.1,70.2,83.8,55.5,Los Angeles,2021
5709,06037218500.0,18.2,30.3,4.6,9.0,4.9,5.0,12.4,27.2,3.4,32.8,3.7,16.5,13.7,28.1,40.2,14.3,13.6,22.1,72.2,86.2,55.3,Los Angeles,2021
5710,06037232800.0,16.9,28.9,3.4,9.9,5.5,6.3,14.1,26.1,3.8,37.2,3.9,15.8,18.8,39.1,42.4,19.3,18.8,36.7,66.2,79.9,38.9,Los Angeles,2021
5711,06037122410.0,16.2,26.4,3.9,8.6,5.5,5.4,12.6,26.6,3.5,33.0,3.2,16.6,14.8,33.5,39.4,16.6,16.1,31.0,66.8,80.7,44.9,Los Angeles,2021
5712,06037209520.0,16.0,28.1,3.2,8.9,5.7,6.2,14.7,27.4,3.7,34.4,3.5,15.1,19.2,40.3,41.6,18.7,19.1,38.2,64.4,77.9,37.6,Los Angeles,2021
5713,06037240402.0,19.8,33.1,4.3,10.2,5.7,6.5,14.7,27.2,4.0,37.0,4.5,15.4,17.3,34.8,43.1,17.6,17.1,28.3,71.3,84.3,45.2,Los Angeles,2021
5714,06037204810.0,15.9,26.1,3.8,8.5,5.4,5.1,13.6,27.5,3.6,33.9,3.1,16.3,14.8,36.0,38.5,16.5,16.8,36.2,66.2,79.6,46.6,Los Angeles,2021
5715,06037143200.0,14.1,20.0,4.5,7.6,2.9,3.2,5.7,23.6,1.8,23.9,1.8,22.3,10.5,16.0,34.5,12.1,8.4,10.0,69.3,87.8,71.9,Los Angeles,2021
5716,06037272301.0,16.5,23.4,5.7,6.9,3.8,3.4,7.4,27.2,2.3,23.1,2.2,19.2,8.9,17.1,33.5,10.4,8.8,10.9,72.1,89.2,71.4,Los Angeles,2021
5717,06037113231.0,22.0,28.7,7.8,7.4,5.2,4.8,8.7,32.4,2.7,23.4,2.9,17.3,9.6,17.4,32.3,10.6,10.2,8.4,75.6,91.3,74.8,Los Angeles,2021
5718,06037137501.0,18.4,24.4,6.5,7.5,4.3,4.2,7.0,27.8,2.3,22.7,2.4,19.8,9.9,16.8,33.3,11.5,9.3,9.3,72.6,88.4,72.7,Los Angeles,2021
5719,06037186404.0,14.3,23.6,3.9,7.2,4.1,3.7,10.8,26.6,2.8,28.0,2.4,17.3,11.5,27.1,37.8,13.0,12.1,24.2,68.5,84.6,54.4,Los Angeles,2021
5720,06037242300.0,17.9,30.5,3.5,10.8,5.7,6.9,14.7,26.1,4.0,38.3,4.2,14.9,20.1,40.2,43.0,20.7,19.7,36.0,67.6,80.7,40.9,Los Angeles,2021
5721,06037291220.0,17.3,29.1,4.3,8.1,5.6,5.3,13.5,28.6,3.4,29.7,3.5,15.3,14.4,32.6,39.3,15.0,14.9,27.4,69.8,84.4,51.8,Los Angeles,2021
5722,06037224200.0,17.0,28.2,3.8,8.7,5.9,5.7,15.1,28.6,3.9,35.3,3.4,15.4,15.8,37.2,39.3,16.9,18.1,36.0,66.6,81.7,43.8,Los Angeles,2021
5723,06037141400.0,21.6,27.5,8.2,7.3,5.2,4.4,7.6,30.9,2.7,22.4,2.8,17.9,8.3,15.7,31.1,10.1,9.4,7.4,75.4,91.0,75.5,Los Angeles,2021
5724,06037271600.0,14.2,20.2,5.0,6.6,3.2,2.9,5.7,24.1,1.9,18.9,1.8,18.1,8.0,15.3,33.6,10.3,7.4,8.7,70.9,88.0,72.1,Los Angeles,2021
5725,06037206200.0,24.6,42.0,6.3,7.3,9.0,7.0,19.2,35.7,4.9,28.5,5.7,11.7,14.1,32.3,40.5,12.4,16.2,17.7,76.6,88.8,49.4,Los Angeles,2021
5726,06037111204.0,20.2,27.2,7.6,6.8,4.7,4.0,8.3,32.2,2.5,20.5,2.6,16.7,7.6,15.8,31.1,9.2,8.8,7.9,76.6,91.7,77.4,Los Angeles,2021
5727,06037128210.0,15.8,26.2,3.2,9.4,5.0,6.0,12.5,25.6,3.4,35.4,3.1,16.3,18.3,36.2,41.6,19.1,17.9,33.0,65.0,79.1,40.2,Los Angeles,2021
5728,06037134901.0,21.4,28.3,6.8,8.1,5.6,5.6,9.4,30.4,3.0,26.0,3.1,17.2,11.6,21.1,34.9,12.8,12.1,12.6,73.1,88.3,64.7,Los Angeles,2021
5729,06037234502.0,24.3,39.8,6.0,10.1,7.2,7.1,17.0,30.6,4.8,36.5,5.8,13.7,15.2,31.6,42.3,15.3,16.4,20.8,77.0,88.2,52.7,Los Angeles,2021
5730,06037237202.0,18.7,31.1,4.3,9.7,5.1,5.6,13.6,27.1,3.6,34.9,4.0,15.9,15.3,32.1,41.8,16.1,15.5,26.8,71.6,84.5,48.0,Los Angeles,2021
5731,06037238320.0,18.0,30.7,3.6,10.5,5.6,6.6,14.1,25.7,3.9,37.8,4.3,15.5,19.0,37.7,43.3,19.6,18.3,33.1,68.4,80.8,41.3,Los Angeles,2021
5732,06037222500.0,16.5,27.6,4.0,9.0,4.6,4.8,12.4,26.3,3.3,33.2,3.3,16.9,14.0,30.6,40.4,15.4,14.5,27.4,69.6,84.9,50.4,Los Angeles,2021
5733,06037183103.0,14.1,22.4,3.9,7.5,3.6,3.6,9.6,25.4,2.6,28.0,2.2,18.1,11.4,25.2,36.9,13.2,11.5,22.2,68.5,86.0,60.4,Los Angeles,2021
5734,06037183220.0,15.5,24.7,4.4,7.3,4.6,4.0,11.1,27.4,3.0,27.3,2.7,16.7,11.5,27.6,36.6,13.0,12.4,24.7,69.4,85.2,58.8,Los Angeles,2021
5735,06037190202.0,13.9,22.0,4.2,7.7,3.8,3.7,7.0,23.0,2.3,24.9,2.2,21.6,11.6,19.3,35.5,13.7,9.6,12.7,67.7,82.4,63.9,Los Angeles,2021
5736,06037127300.0,17.3,25.6,5.0,8.1,4.6,4.9,9.6,27.3,2.8,27.4,2.8,17.9,12.9,24.8,37.2,13.9,12.3,19.2,70.1,85.5,60.4,Los Angeles,2021
5737,06037275500.0,17.8,27.4,4.5,8.6,5.3,5.4,12.7,28.3,3.5,30.7,3.2,15.5,13.6,30.3,37.9,15.3,15.0,24.9,69.9,84.2,52.9,Los Angeles,2021
5738,06037273300.0,14.5,21.7,4.0,8.3,3.2,3.8,7.0,23.6,2.2,27.3,2.0,20.6,12.3,19.5,36.2,13.6,10.2,13.1,68.1,84.6,64.7,Los Angeles,2021
5739,06037101210.0,19.4,27.2,5.0,9.0,5.4,6.5,10.2,28.0,3.0,29.9,3.2,17.8,16.5,26.9,39.4,16.8,14.8,18.4,68.7,83.8,51.4,Los Angeles,2021
5740,06037143400.0,17.6,22.8,6.4,7.4,3.7,3.6,6.0,27.1,2.1,22.6,2.1,20.7,8.9,14.6,31.9,10.7,8.4,7.6,72.4,89.6,77.0,Los Angeles,2021
5741,06037187300.0,13.8,20.3,4.8,6.6,2.9,2.7,6.2,25.3,1.9,21.5,1.7,21.0,8.5,15.0,33.5,9.9,7.4,9.2,70.7,89.2,74.1,Los Angeles,2021
5742,06037187102.0,17.0,26.7,4.7,7.4,5.0,4.6,11.9,29.0,3.1,26.9,2.9,15.4,11.7,26.8,37.0,12.9,12.9,20.5,70.7,85.8,57.4,Los Angeles,2021
5743,06037209104.0,15.7,26.1,3.5,9.1,5.1,5.6,13.0,26.3,3.5,33.7,3.1,16.1,16.7,35.8,40.3,17.9,17.1,34.2,65.8,78.7,42.9,Los Angeles,2021
5744,06037217002.0,17.0,23.6,5.7,7.8,3.8,3.8,7.0,26.2,2.3,23.4,2.3,19.9,9.6,16.3,33.5,11.7,9.0,8.9,71.9,88.7,72.3,Los Angeles,2021
5745,06037206032.0,19.0,31.3,4.5,8.2,7.0,6.4,16.4,30.8,4.3,31.6,4.2,13.7,15.7,38.9,38.1,16.1,18.2,34.8,68.8,81.4,49.2,Los Angeles,2021
5746,06037133000.0,18.1,26.5,5.3,7.8,5.0,5.1,10.6,28.7,3.0,27.7,3.0,17.0,12.7,26.2,36.9,13.5,12.9,20.8,70.4,86.2,59.9,Los Angeles,2021
5747,06037106641.0,20.4,27.2,7.3,7.2,4.9,4.5,8.5,31.6,2.6,21.9,2.7,17.5,9.2,17.1,32.3,10.5,9.7,8.7,75.1,91.2,74.2,Los Angeles,2021
5748,06037108103.0,19.4,26.8,6.8,6.7,4.5,4.0,8.7,32.4,2.4,19.7,2.5,16.2,8.3,16.5,32.0,9.5,8.9,7.8,75.9,91.2,76.3,Los Angeles,2021
5749,06037240010.0,18.0,30.4,3.6,10.4,5.7,6.7,14.8,26.8,4.0,37.7,4.2,15.3,19.5,39.9,42.1,19.7,19.2,36.8,67.3,79.7,41.5,Los Angeles,2021
5750,06037128303.0,14.5,25.2,3.0,8.9,4.8,5.6,12.0,24.9,3.2,35.3,2.9,17.2,18.8,37.7,40.7,18.9,17.7,37.2,63.1,77.9,41.8,Los Angeles,2021
5751,06037139301.0,22.0,27.9,7.9,7.6,5.2,5.0,8.2,31.5,2.7,23.2,2.9,18.1,9.8,17.1,32.9,11.1,10.3,8.4,75.0,90.8,72.8,Los Angeles,2021
5752,06037262301.0,22.1,27.7,8.7,7.3,5.5,4.3,7.9,31.5,2.8,19.4,2.8,15.1,6.3,14.9,28.6,9.6,8.8,7.0,78.1,91.4,79.0,Los Angeles,2021
5753,06037197410.0,15.6,22.6,5.1,7.2,3.6,3.5,7.6,26.8,2.2,24.2,2.1,19.8,10.2,18.2,33.7,11.2,9.3,12.3,70.7,88.0,71.0,Los Angeles,2021
5754,06037264102.0,14.8,19.3,5.6,7.2,3.0,2.8,4.8,24.2,1.8,20.2,1.6,21.9,7.5,12.4,31.1,10.3,6.9,6.4,71.2,88.9,78.2,Los Angeles,2021
5755,06037141202.0,17.1,22.2,6.3,7.3,3.5,3.2,5.8,26.8,2.1,22.2,1.9,20.5,7.8,13.3,31.9,10.1,7.8,6.6,72.6,90.2,75.7,Los Angeles,2021
5756,06037229100.0,14.6,25.0,3.1,9.3,4.5,5.1,12.1,24.9,3.2,34.6,3.0,17.2,16.8,36.5,40.5,18.1,16.8,37.6,64.7,78.6,42.5,Los Angeles,2021
5757,06037134002.0,16.9,26.2,4.5,7.9,4.9,5.1,11.1,27.9,3.0,28.5,2.9,16.6,13.6,28.3,38.3,14.2,13.7,23.3,69.0,84.5,55.1,Los Angeles,2021
5758,06037139703.0,21.9,27.5,8.1,7.5,5.1,4.4,7.7,32.0,2.6,22.2,2.7,17.9,8.0,14.7,30.6,10.1,9.3,6.2,76.0,91.7,76.7,Los Angeles,2021
5759,06037267402.0,14.2,19.4,5.3,7.0,3.1,2.8,5.2,23.6,1.9,20.0,1.7,21.2,7.6,13.6,32.0,10.4,7.1,8.1,70.5,87.5,75.7,Los Angeles,2021
5760,06037189905.0,16.2,21.5,5.9,7.3,3.6,3.3,5.5,25.1,2.1,22.2,2.0,21.8,8.5,14.0,32.2,11.0,8.0,7.5,70.6,88.2,74.1,Los Angeles,2021
5761,06037218800.0,15.8,26.9,4.2,8.0,4.0,3.9,10.9,26.3,2.9,29.6,3.0,17.4,11.6,25.6,38.5,12.8,11.6,21.2,71.4,87.3,60.3,Los Angeles,2021
5762,06037237101.0,17.8,29.9,3.8,10.2,5.2,6.1,13.8,26.2,3.8,36.4,4.0,15.8,17.6,36.2,42.9,18.5,17.5,32.4,68.8,81.3,41.4,Los Angeles,2021
5763,06037113213.0,17.8,25.1,6.0,7.0,4.2,4.0,8.2,29.0,2.4,22.5,2.4,18.0,9.8,18.6,34.8,10.8,9.4,11.2,73.2,89.0,70.4,Los Angeles,2021
5764,06037137201.0,19.4,25.7,6.6,7.7,4.6,4.7,7.7,28.9,2.5,23.6,2.6,18.5,10.9,18.2,33.9,11.9,10.2,10.2,72.8,88.8,70.5,Los Angeles,2021
5765,06037119202.0,14.9,24.1,3.9,8.1,4.5,4.4,11.5,26.9,3.0,30.4,2.6,17.7,13.2,31.0,37.0,14.7,14.0,31.8,66.9,84.1,55.2,Los Angeles,2021
5766,06037271300.0,17.2,23.8,6.2,6.9,4.0,3.5,7.5,28.3,2.3,20.8,2.2,17.8,8.2,16.2,32.8,10.0,8.5,9.1,73.5,89.0,72.7,Los Angeles,2021
5767,06037214501.0,12.5,17.8,4.5,7.0,2.6,2.5,4.7,21.7,1.7,18.7,1.5,20.6,8.0,14.2,33.0,10.9,6.7,8.1,70.1,87.1,74.7,Los Angeles,2021
5768,06037211000.0,19.5,26.8,6.9,6.8,4.5,3.8,8.2,31.0,2.5,20.8,2.5,16.3,7.9,16.1,31.6,9.5,8.8,7.3,75.7,91.4,77.3,Los Angeles,2021
5769,06037117201.0,17.3,26.6,4.8,8.0,5.2,5.0,11.4,27.4,3.2,28.9,3.1,15.8,12.7,29.2,37.8,14.3,13.7,24.3,69.9,83.9,55.0,Los Angeles,2021
5770,06037185320.0,17.8,29.0,4.2,8.5,6.3,5.8,15.3,29.7,4.0,34.0,3.6,15.0,15.3,36.3,37.9,16.1,17.8,33.8,67.7,82.1,48.2,Los Angeles,2021
5771,06037191820.0,13.3,20.8,4.0,7.4,3.2,3.3,7.6,24.1,2.2,25.6,1.9,20.3,11.1,20.7,35.0,12.5,9.8,16.6,68.2,86.6,65.5,Los Angeles,2021
5772,06037106649.0,14.9,24.1,4.3,7.1,4.0,3.7,10.4,27.7,2.6,25.3,2.4,16.6,10.9,25.2,36.4,11.9,11.1,21.0,70.3,87.2,63.0,Los Angeles,2021
5773,06037199000.0,15.5,26.5,3.9,7.2,4.9,4.5,12.7,28.8,3.1,25.0,2.9,14.2,13.2,31.1,39.4,13.5,13.4,25.7,69.3,83.2,48.4,Los Angeles,2021
5774,06037201501.0,15.9,25.8,4.3,7.5,4.9,4.3,12.4,28.4,3.2,29.6,2.8,16.3,11.9,29.9,37.1,13.3,13.6,27.6,69.1,84.6,54.3,Los Angeles,2021
5775,06037212502.0,13.4,23.7,3.5,6.7,3.6,3.6,9.9,26.4,2.3,21.2,2.3,14.9,12.0,25.4,38.1,12.2,10.4,18.2,69.8,85.2,61.5,Los Angeles,2021
5776,06037232600.0,18.1,30.2,4.2,9.5,5.2,5.7,13.7,27.0,3.7,35.1,4.0,16.1,15.7,33.7,41.0,16.5,16.1,29.6,69.8,82.7,49.0,Los Angeles,2021
5777,06037262501.0,22.2,27.2,8.9,7.1,4.8,3.8,7.0,32.6,2.5,21.3,2.5,17.1,6.4,12.9,28.3,8.6,8.4,5.0,77.5,93.5,81.8,Los Angeles,2021
5778,06037120107.0,15.8,26.3,3.3,9.3,5.3,6.4,12.7,25.4,3.5,35.4,3.3,15.8,19.5,40.2,41.8,19.9,18.9,39.5,63.8,77.2,37.3,Los Angeles,2021
5779,06037192610.0,14.6,24.1,3.7,7.7,4.2,4.3,11.0,26.3,2.8,28.9,2.6,16.9,13.4,29.6,38.8,14.4,13.3,26.6,67.5,84.0,51.5,Los Angeles,2021
5780,06037123410.0,18.0,26.0,5.0,8.4,5.1,5.6,10.3,27.9,3.0,28.8,3.0,17.7,14.1,27.5,37.5,15.1,13.7,22.5,69.1,83.8,54.3,Los Angeles,2021
5781,06037231100.0,20.7,35.1,3.7,10.5,7.3,8.7,17.9,29.0,4.7,41.3,5.1,14.2,23.2,43.3,44.5,21.2,22.9,36.3,67.2,79.9,35.4,Los Angeles,2021
5782,06037269100.0,19.2,24.1,7.2,7.7,4.4,4.0,6.4,28.0,2.3,21.6,2.4,19.7,8.8,14.9,30.6,11.0,8.8,7.3,73.3,89.1,76.3,Los Angeles,2021
5783,06037276601.0,18.3,24.7,6.6,7.0,4.2,3.6,7.2,29.1,2.3,21.9,2.3,18.8,7.9,14.8,32.0,10.0,8.4,7.2,74.2,90.1,76.7,Los Angeles,2021
5784,06037265305.0,6.6,12.8,1.3,9.1,1.7,2.8,3.0,12.7,1.4,19.7,1.0,20.6,12.0,21.1,37.1,20.4,8.9,13.3,63.3,71.1,57.8,Los Angeles,2021
5785,06037269500.0,20.3,25.6,8.1,6.8,4.3,3.4,6.6,31.1,2.3,20.8,2.3,18.4,6.4,12.6,29.0,8.5,7.8,4.9,76.3,92.9,81.6,Los Angeles,2021
5786,06037102107.0,23.0,30.1,7.8,7.8,6.2,5.8,10.0,32.1,3.2,24.9,3.4,16.4,10.8,21.4,33.3,12.0,12.1,12.3,74.7,89.2,68.4,Los Angeles,2021
5787,06037111302.0,20.8,28.5,7.1,7.4,5.7,5.1,9.4,30.2,3.0,22.9,3.2,16.1,10.0,21.1,33.6,11.8,11.0,12.1,74.5,88.5,69.7,Los Angeles,2021
5788,06037183401.0,15.4,24.7,4.4,7.3,4.4,4.0,10.8,27.8,2.8,25.8,2.6,16.6,11.2,25.5,35.4,12.5,11.7,20.7,70.0,85.6,63.5,Los Angeles,2021
5789,06037191610.0,13.6,22.2,3.5,7.7,3.7,3.9,9.8,25.1,2.6,28.4,2.2,18.2,12.5,27.3,38.3,14.0,12.3,25.1,67.0,83.3,53.3,Los Angeles,2021
5790,06037201700.0,12.5,21.3,3.3,7.7,3.6,3.3,9.1,23.4,2.5,25.5,2.2,17.6,10.7,25.2,38.2,14.2,10.8,21.2,68.8,82.6,55.8,Los Angeles,2021
5791,06037127603.0,16.2,26.2,3.6,8.8,5.0,5.7,12.0,26.3,3.3,33.6,3.0,16.8,16.8,33.6,40.6,17.5,16.4,29.7,66.2,80.0,45.7,Los Angeles,2021
5792,06037294830.0,15.9,26.3,3.7,8.9,5.3,5.4,13.2,26.7,3.5,34.3,3.2,16.4,16.2,36.2,39.8,17.3,17.0,35.8,66.0,79.8,43.1,Los Angeles,2021
5793,06037240300.0,17.6,30.1,3.5,10.0,5.3,6.2,14.1,25.8,3.8,37.8,4.0,15.7,18.4,37.3,42.4,19.1,18.0,32.6,68.2,80.7,44.3,Los Angeles,2021
5794,06037207102.0,23.3,39.0,6.1,6.6,9.0,7.0,19.6,37.5,4.6,20.5,5.4,9.2,13.5,36.4,39.5,12.0,16.0,22.9,76.0,87.4,46.8,Los Angeles,2021
5795,06037188300.0,16.9,25.2,5.8,6.4,4.2,3.5,9.2,29.9,2.5,21.2,2.4,16.8,8.9,18.8,33.8,9.8,9.1,11.8,73.5,90.2,70.7,Los Angeles,2021
5796,06037241300.0,20.5,34.1,4.5,10.7,6.0,6.9,14.9,27.5,4.2,37.1,4.8,15.0,17.7,34.8,43.2,18.0,17.4,28.1,72.2,84.3,46.8,Los Angeles,2021
5797,06037213320.0,19.5,32.1,4.8,7.5,6.7,5.8,16.2,32.2,4.0,27.7,4.0,12.8,13.4,34.5,38.7,13.8,16.0,26.9,71.6,85.1,48.9,Los Angeles,2021
5798,06037117405.0,13.1,23.2,2.5,9.4,4.0,5.1,11.2,23.2,3.0,35.7,2.5,17.0,18.8,38.8,41.0,20.1,17.7,39.9,62.4,75.2,41.2,Los Angeles,2021
5799,06037125310.0,14.8,22.2,4.2,8.2,3.7,4.1,7.7,23.9,2.4,27.5,2.2,20.0,12.5,22.3,36.5,14.5,11.1,17.1,68.2,82.7,61.9,Los Angeles,2021
5800,06037276100.0,14.4,24.2,4.2,8.3,2.8,2.8,7.2,22.6,2.2,26.5,2.2,18.9,8.9,16.6,38.8,11.5,8.1,9.4,74.4,88.9,68.5,Los Angeles,2021
5801,06037212102.0,19.7,31.7,5.2,7.4,6.5,5.8,14.1,30.7,3.8,23.6,4.0,12.6,13.6,30.9,39.8,13.7,14.0,20.2,72.4,84.9,50.5,Los Angeles,2021
5802,06037239202.0,15.8,27.2,3.3,9.7,5.0,5.7,13.0,25.4,3.5,35.9,3.4,16.4,18.1,37.9,41.6,18.7,17.7,37.3,65.6,79.3,40.6,Los Angeles,2021
5803,06037143604.0,11.0,16.4,3.8,7.3,2.2,2.3,4.0,19.6,1.5,20.8,1.3,23.9,8.1,13.2,33.6,11.5,6.5,8.0,68.3,85.8,73.7,Los Angeles,2021
5804,06037113321.0,15.5,22.5,4.6,7.5,3.4,3.8,7.7,26.0,2.2,24.2,2.1,18.8,11.1,19.9,36.2,12.5,9.7,13.1,70.7,87.6,67.4,Los Angeles,2021
5805,06037204110.0,15.9,25.7,4.5,7.6,5.2,4.2,12.8,28.2,3.5,30.9,2.9,16.8,11.6,31.1,36.1,13.5,14.1,31.2,68.6,84.9,55.2,Los Angeles,2021
5806,06037273100.0,18.5,24.6,6.7,7.0,4.2,3.5,7.4,29.3,2.4,22.8,2.3,19.1,7.8,15.1,31.2,9.7,8.6,7.8,73.8,91.2,76.5,Los Angeles,2021
5807,06037131200.0,19.2,26.3,6.0,7.7,4.8,4.9,9.1,29.4,2.7,25.6,2.8,17.7,11.3,21.3,35.7,12.3,11.4,14.0,72.3,88.0,65.6,Los Angeles,2021
5808,06037226001.0,17.0,29.2,3.4,9.3,6.0,6.3,15.4,27.3,4.1,38.0,3.7,15.2,18.7,40.1,41.8,19.2,19.9,37.5,65.5,78.2,38.5,Los Angeles,2021
5809,06037216700.0,19.5,29.5,6.1,8.4,4.6,4.3,10.0,27.6,3.1,27.2,3.3,16.9,10.3,20.1,37.3,11.9,10.6,11.4,75.2,89.5,65.9,Los Angeles,2021
5810,06037186401.0,15.3,25.2,3.8,7.9,4.8,4.5,12.2,27.0,3.2,29.9,2.8,16.0,13.2,31.8,38.3,14.7,14.3,29.4,67.8,82.9,50.0,Los Angeles,2021
5811,06037261102.0,22.5,28.7,8.8,7.1,5.3,4.2,7.9,33.4,2.7,21.7,2.7,16.9,7.2,14.0,29.1,9.0,8.9,5.5,77.4,92.6,80.1,Los Angeles,2021
5812,06037297400.0,26.4,33.2,10.2,7.2,6.7,5.5,10.1,36.0,3.3,23.0,3.5,14.8,8.3,17.8,29.9,9.4,10.9,8.1,79.1,93.4,75.8,Los Angeles,2021
5813,06037221304.0,18.0,30.3,4.2,8.8,5.4,5.7,13.6,28.0,3.5,30.7,3.8,14.4,15.5,32.8,41.5,15.6,15.3,26.1,70.6,84.9,47.7,Los Angeles,2021
5814,06037109100.0,23.1,31.3,8.5,7.2,6.9,5.7,11.6,32.7,3.6,24.4,3.8,14.3,9.3,25.6,33.0,10.9,12.5,20.7,75.6,89.2,64.9,Los Angeles,2021
5815,06037273700.0,16.4,22.2,5.6,7.3,3.6,3.4,6.6,26.8,2.2,23.6,2.0,20.2,8.6,15.2,31.8,10.5,8.5,8.7,71.6,89.3,76.5,Los Angeles,2021
5816,06037208903.0,15.8,27.5,3.4,9.1,6.0,6.6,13.2,26.0,3.7,34.6,3.8,17.2,19.4,39.8,41.3,19.3,18.7,41.3,63.0,76.2,36.1,Los Angeles,2021
5817,06037265202.0,18.9,24.7,7.0,7.5,5.1,4.5,7.0,26.9,2.7,19.8,2.8,17.4,8.9,17.5,32.6,11.8,9.4,9.2,72.8,85.6,69.6,Los Angeles,2021
5818,06037265700.0,23.7,29.9,9.3,7.4,6.2,4.9,8.3,32.5,3.1,21.5,3.2,15.9,7.8,16.1,29.5,9.9,9.9,7.1,76.8,91.1,75.8,Los Angeles,2021
5819,06037189800.0,15.8,21.7,5.2,7.6,3.6,3.5,5.9,24.7,2.1,24.0,2.0,21.9,10.1,15.5,33.8,12.2,8.7,8.3,69.8,87.0,71.0,Los Angeles,2021
5820,06037219300.0,18.7,31.4,4.5,9.1,5.0,5.2,13.3,27.2,3.6,33.8,3.9,15.5,14.2,30.2,42.6,15.0,14.4,22.8,72.6,85.6,47.1,Los Angeles,2021
5821,06037240700.0,17.4,29.6,4.2,9.5,4.8,5.2,12.6,25.9,3.5,34.0,3.8,16.8,15.0,31.6,41.5,16.0,14.7,27.8,70.6,84.0,50.2,Los Angeles,2021
5822,06037269800.0,12.5,19.0,4.2,7.0,2.6,2.5,5.8,22.6,1.8,21.6,1.6,20.6,8.1,15.1,35.1,10.6,7.2,9.9,70.3,87.3,70.8,Los Angeles,2021
5823,06037139802.0,24.0,30.3,8.9,7.4,5.8,5.0,8.7,34.3,2.9,22.7,3.0,16.3,8.3,15.7,30.7,9.8,10.0,6.5,77.5,92.0,76.0,Los Angeles,2021
5824,06037201200.0,15.1,24.7,3.9,7.9,4.7,4.4,12.2,27.2,3.2,30.6,2.7,16.7,13.2,31.7,37.6,14.7,14.4,30.7,67.3,82.2,52.6,Los Angeles,2021
