TractFIPS,y_variable,y_true,y_pred,City
47157022410.0,DIABETES,19.4,14.814666406236045,Memphis
47157022410.0,HIGHCHOL,34.6,33.45223268597441,Memphis
47157022410.0,KIDNEY,4.2,3.810129445569771,Memphis
47157022410.0,OBESITY,43.2,42.934862289355564,Memphis
47157022410.0,STROKE,5.1,4.3871794053359725,Memphis
47157022410.0,BINGE,12.0,12.975951211075294,Memphis
47157022410.0,CSMOKING,21.2,21.80386041954292,Memphis
47157022410.0,LPA,33.4,32.94324448633962,Memphis
47157022410.0,SLEEP,39.6,38.99150547227963,Memphis
47157022410.0,MHLTH,17.7,18.788083631377294,Memphis
47157022410.0,PHLTH,15.0,15.326909951695859,Memphis
47157022410.0,ACCESS2,13.5,17.816294341182097,Memphis
47157022410.0,CHECKUP,83.1,81.4582640466703,Memphis
47157022410.0,CHOLSCREEN,88.9,86.06017445888769,Memphis
47157022410.0,DENTAL,54.0,53.68966460511246,Memphis
06037272301.0,ARTHRITIS,16.6,15.86053149379332,Los Angeles
06037272301.0,BPHIGH,23.9,24.352918209320368,Los Angeles
06037272301.0,CANCER,5.5,4.612053345355318,Los Angeles
06037272301.0,CASTHMA,8.5,9.04676456834979,Los Angeles
06037272301.0,CHD,3.6,4.004972627533328,Los Angeles
06037272301.0,COPD,3.6,4.13745107607531,Los Angeles
06037272301.0,DIABETES,8.2,8.921615104525042,Los Angeles
06037272301.0,HIGHCHOL,33.3,33.327690726054904,Los Angeles
06037272301.0,KIDNEY,2.5,2.5486740154010987,Los Angeles
06037272301.0,OBESITY,24.8,25.776133228890988,Los Angeles
06037272301.0,STROKE,2.1,2.281071484170383,Los Angeles
06037272301.0,BINGE,17.1,16.090297200007733,Los Angeles
06037272301.0,CSMOKING,7.9,8.368496644158956,Los Angeles
06037272301.0,LPA,14.5,16.997326370999613,Los Angeles
06037272301.0,SLEEP,30.0,30.491731138526944,Los Angeles
06037272301.0,MHLTH,12.8,13.817762393725914,Los Angeles
06037272301.0,PHLTH,8.3,9.171676263416582,Los Angeles
06037272301.0,ACCESS2,6.7,11.390671252744372,Los Angeles
06037272301.0,CHECKUP,63.3,61.72698678354713,Los Angeles
06037272301.0,CHOLSCREEN,88.4,86.45851864781514,Los Angeles
06037272301.0,DENTAL,70.5,66.38955412816055,Los Angeles
24510100300.0,ARTHRITIS,16.7,16.134633583672787,Baltimore
24510100300.0,BPHIGH,36.1,20.59426774406461,Baltimore
24510100300.0,CANCER,2.2,3.501542610821434,Baltimore
24510100300.0,CASTHMA,11.6,9.76972205563229,Baltimore
24510100300.0,CHD,4.6,3.607468547115314,Baltimore
24510100300.0,COPD,7.2,4.079508748409489,Baltimore
24510100300.0,DIABETES,11.8,7.227270421329231,Baltimore
24510100300.0,HIGHCHOL,26.4,29.245980499844638,Baltimore
24510100300.0,KIDNEY,2.5,2.205735732905349,Baltimore
24510100300.0,OBESITY,44.0,22.753312660286408,Baltimore
24510100300.0,STROKE,3.3,2.0622536014316184,Baltimore
24510100300.0,BINGE,19.7,18.92195316916186,Baltimore
24510100300.0,CSMOKING,34.6,10.334903658008619,Baltimore
24510100300.0,LPA,36.8,18.769614027747394,Baltimore
24510100300.0,SLEEP,48.2,31.876923318447904,Baltimore
24510100300.0,MHLTH,23.0,19.648108453929094,Baltimore
24510100300.0,PHLTH,14.2,8.841654638471569,Baltimore
24510100300.0,ACCESS2,24.0,7.142096244296077,Baltimore
24510100300.0,CHECKUP,64.8,73.32728698730074,Baltimore
24510100300.0,CHOLSCREEN,70.9,77.30033990517174,Baltimore
24510100300.0,DENTAL,30.9,65.94535441563659,Baltimore
36047038100.0,ARTHRITIS,20.7,17.893317030286905,New York
36047038100.0,BPHIGH,33.9,30.425549593931596,New York
36047038100.0,CANCER,4.9,4.342659651596091,New York
36047038100.0,CASTHMA,12.5,11.193240898537818,New York
36047038100.0,CHD,4.8,4.572247064399091,New York
36047038100.0,COPD,5.6,5.15751415697145,New York
36047038100.0,DIABETES,13.2,12.450968154413404,New York
36047038100.0,HIGHCHOL,31.4,30.82398606359487,New York
36047038100.0,KIDNEY,3.5,2.946592702565913,New York
36047038100.0,OBESITY,32.6,32.62754676887105,New York
36047038100.0,STROKE,3.8,3.1293769806132246,New York
36047038100.0,BINGE,14.5,15.061997758638816,New York
36047038100.0,CSMOKING,15.0,15.372097948878102,New York
36047038100.0,LPA,30.0,32.584859231917335,New York
36047038100.0,SLEEP,41.7,39.65693629451213,New York
36047038100.0,MHLTH,17.1,16.119108674334253,New York
36047038100.0,PHLTH,11.1,11.530926400758327,New York
36047038100.0,ACCESS2,9.2,13.908482731354086,New York
36047038100.0,CHECKUP,80.5,78.23495248469794,New York
36047038100.0,CHOLSCREEN,87.7,85.9554551945666,New York
36047038100.0,DENTAL,55.9,54.17111763259582,New York
36047029600.0,ARTHRITIS,20.6,19.268033901861195,New York
36047029600.0,BPHIGH,26.6,27.782095669227978,New York
36047029600.0,CANCER,6.3,4.814275702045392,New York
36047029600.0,CASTHMA,9.6,9.31733586790537,New York
36047029600.0,CHD,5.6,5.966994473443932,New York
36047029600.0,COPD,6.1,5.845058334410662,New York
36047029600.0,DIABETES,10.2,11.76072475467935,New York
36047029600.0,HIGHCHOL,36.9,36.46976294093097,New York
36047029600.0,KIDNEY,2.9,3.090169006456835,New York
36047029600.0,OBESITY,21.5,23.107261145959715,New York
36047029600.0,STROKE,2.9,3.009530346256443,New York
36047029600.0,BINGE,16.2,15.106577913377885,New York
36047029600.0,CSMOKING,12.9,15.0185904164401,New York
36047029600.0,LPA,25.4,31.634146096484614,New York
36047029600.0,SLEEP,32.8,34.30858737207842,New York
36047029600.0,MHLTH,14.8,16.53057714227857,New York
36047029600.0,PHLTH,10.0,11.849383089750477,New York
36047029600.0,ACCESS2,7.3,12.868054472007694,New York
36047029600.0,CHECKUP,75.1,74.96058075609957,New York
36047029600.0,CHOLSCREEN,87.3,84.16080713725225,New York
36047029600.0,DENTAL,62.3,52.54358499348896,New York
06037208401.0,ARTHRITIS,15.6,15.141710148393164,Los Angeles
06037208401.0,BPHIGH,27.1,24.347675850942046,Los Angeles
06037208401.0,CANCER,3.7,3.7867637988808798,Los Angeles
06037208401.0,CASTHMA,10.1,9.949238839758776,Los Angeles
06037208401.0,CHD,5.3,4.181419358279146,Los Angeles
06037208401.0,COPD,5.8,4.879892024845771,Los Angeles
06037208401.0,DIABETES,14.8,13.509236926131711,Los Angeles
06037208401.0,HIGHCHOL,34.6,32.41444246350812,Los Angeles
06037208401.0,KIDNEY,3.4,2.9148280579672616,Los Angeles
06037208401.0,OBESITY,31.8,30.11528025217211,Los Angeles
06037208401.0,STROKE,3.4,2.6411578297194356,Los Angeles
06037208401.0,BINGE,14.1,14.79731660529718,Los Angeles
06037208401.0,CSMOKING,15.5,13.87229153920054,Los Angeles
06037208401.0,LPA,34.2,28.63468019214193,Los Angeles
06037208401.0,SLEEP,35.4,34.849260489250376,Los Angeles
06037208401.0,MHLTH,19.6,18.907993003701375,Los Angeles
06037208401.0,PHLTH,15.3,14.352203482573943,Los Angeles
06037208401.0,ACCESS2,30.5,23.838944729032146,Los Angeles
06037208401.0,CHECKUP,58.5,59.70647668191764,Los Angeles
06037208401.0,CHOLSCREEN,76.1,77.13077059228544,Los Angeles
06037208401.0,DENTAL,40.9,45.35399512853227,Los Angeles
06037124700.0,ARTHRITIS,18.9,16.56221150056444,Los Angeles
06037124700.0,BPHIGH,24.9,23.674830961227574,Los Angeles
06037124700.0,CANCER,6.4,5.686209454147541,Los Angeles
06037124700.0,CASTHMA,9.1,8.778294418232464,Los Angeles
06037124700.0,CHD,4.0,3.5117308068423556,Los Angeles
06037124700.0,COPD,4.1,3.502832107520607,Los Angeles
06037124700.0,DIABETES,7.6,7.182689762185028,Los Angeles
06037124700.0,HIGHCHOL,34.1,33.00537324653041,Los Angeles
06037124700.0,KIDNEY,2.5,2.278557000442383,Los Angeles
06037124700.0,OBESITY,24.8,24.32364672949477,Los Angeles
06037124700.0,STROKE,2.2,2.067500622167827,Los Angeles
06037124700.0,BINGE,17.1,17.597738839644133,Los Angeles
06037124700.0,CSMOKING,7.9,8.0454144306817,Los Angeles
06037124700.0,LPA,13.0,12.428176040773348,Los Angeles
06037124700.0,SLEEP,29.1,30.195479257741283,Los Angeles
06037124700.0,MHLTH,13.4,13.528941102221866,Los Angeles
06037124700.0,PHLTH,8.5,7.704595807738631,Los Angeles
06037124700.0,ACCESS2,4.8,5.404959759199476,Los Angeles
06037124700.0,CHECKUP,64.6,63.22906561109265,Los Angeles
06037124700.0,CHOLSCREEN,88.9,88.2697550108718,Los Angeles
06037124700.0,DENTAL,72.7,72.21972005308827,Los Angeles
25025051000.0,ARTHRITIS,22.2,16.245569801077743,Boston
25025051000.0,BPHIGH,26.6,28.619740990230138,Boston
25025051000.0,CANCER,6.5,3.951912017013618,Boston
25025051000.0,CASTHMA,10.9,11.393982201708981,Boston
25025051000.0,CHD,5.5,4.212578732699556,Boston
25025051000.0,COPD,6.5,5.208655854691182,Boston
25025051000.0,DIABETES,8.9,10.86941746637316,Boston
25025051000.0,HIGHCHOL,31.8,28.407552180838035,Boston
25025051000.0,KIDNEY,2.9,2.7183610025547096,Boston
25025051000.0,OBESITY,25.5,23.373650992651186,Boston
25025051000.0,STROKE,2.8,3.0896874050268623,Boston
25025051000.0,BINGE,19.2,17.512134993377227,Boston
25025051000.0,CSMOKING,14.2,12.789443766832001,Boston
25025051000.0,LPA,26.3,26.6251286448399,Boston
25025051000.0,SLEEP,32.1,34.56186119733284,Boston
25025051000.0,MHLTH,16.4,16.931274202268746,Boston
25025051000.0,PHLTH,10.7,9.218341250961045,Boston
25025051000.0,ACCESS2,9.1,13.074342240714778,Boston
25025051000.0,CHECKUP,70.5,71.7603992969973,Boston
25025051000.0,CHOLSCREEN,84.3,79.45459950778094,Boston
25025051000.0,DENTAL,64.2,65.19134047875436,Boston
36061002202.0,ARTHRITIS,12.3,15.636191343881823,New York
36061002202.0,BPHIGH,18.3,22.596208861205795,New York
36061002202.0,CANCER,3.5,4.668268863092522,New York
36061002202.0,CASTHMA,10.1,9.780275378462576,New York
36061002202.0,CHD,2.7,3.4154195242302032,New York
36061002202.0,COPD,2.9,3.7614943688380804,New York
36061002202.0,DIABETES,6.2,7.932972524395835,New York
36061002202.0,HIGHCHOL,27.7,30.13091923092419,New York
36061002202.0,KIDNEY,1.8,2.0702876155254217,New York
36061002202.0,OBESITY,18.9,21.66155862114052,New York
36061002202.0,STROKE,1.5,1.7499735194489394,New York
36061002202.0,BINGE,23.6,21.91017233840428,New York
36061002202.0,CSMOKING,10.5,11.236070749196841,New York
36061002202.0,LPA,17.0,23.242132004671106,New York
36061002202.0,SLEEP,31.6,32.41139280148816,New York
36061002202.0,MHLTH,15.2,14.5493219548265,New York
36061002202.0,PHLTH,6.9,8.393893592412024,New York
36061002202.0,ACCESS2,6.0,6.269496805569419,New York
36061002202.0,CHECKUP,70.2,71.27800759249398,New York
36061002202.0,CHOLSCREEN,85.0,86.3488695269511,New York
36061002202.0,DENTAL,69.1,66.29165971531151,New York
06075025702.0,ARTHRITIS,17.2,16.41907465367428,San Francisco
06075025702.0,BPHIGH,27.4,23.1175480690373,San Francisco
06075025702.0,CANCER,5.0,4.515890043308026,San Francisco
06075025702.0,CASTHMA,8.0,8.535885879718743,San Francisco
06075025702.0,CHD,4.9,3.3965541225795683,San Francisco
06075025702.0,COPD,4.4,3.135407400575419,San Francisco
06075025702.0,DIABETES,12.9,8.102472942243958,San Francisco
06075025702.0,HIGHCHOL,37.2,31.065983789923045,San Francisco
06075025702.0,KIDNEY,2.9,2.253708425177785,San Francisco
06075025702.0,OBESITY,17.3,19.52652414399787,San Francisco
06075025702.0,STROKE,2.9,1.958263072339105,San Francisco
06075025702.0,BINGE,12.2,17.965514753054077,San Francisco
06075025702.0,CSMOKING,11.5,9.860551177138257,San Francisco
06075025702.0,LPA,26.4,19.126669573151716,San Francisco
06075025702.0,SLEEP,32.0,27.479723065299403,San Francisco
06075025702.0,MHLTH,13.5,14.150767033777521,San Francisco
06075025702.0,PHLTH,10.2,8.329700454486458,San Francisco
06075025702.0,ACCESS2,10.8,7.103397944881936,San Francisco
06075025702.0,CHECKUP,60.5,59.72999062135922,San Francisco
06075025702.0,CHOLSCREEN,84.4,84.89592560334631,San Francisco
06075025702.0,DENTAL,55.3,69.2888251251598,San Francisco
36047029500.0,ARTHRITIS,18.0,16.98702493164572,New York
36047029500.0,BPHIGH,30.5,29.752983267758957,New York
36047029500.0,CANCER,4.6,3.941666187012388,New York
36047029500.0,CASTHMA,11.4,12.225474122794003,New York
36047029500.0,CHD,3.9,4.749894879369838,New York
36047029500.0,COPD,4.0,5.538855359007979,New York
36047029500.0,DIABETES,10.6,12.432306057066693,New York
36047029500.0,HIGHCHOL,29.9,29.957995251190372,New York
36047029500.0,KIDNEY,2.9,3.0995228635040695,New York
36047029500.0,OBESITY,29.8,30.833350336728813,New York
36047029500.0,STROKE,3.0,3.0602347646802746,New York
36047029500.0,BINGE,16.0,15.656628130214441,New York
36047029500.0,CSMOKING,11.2,15.513546260213982,New York
36047029500.0,LPA,23.2,32.10817335626642,New York
36047029500.0,SLEEP,39.5,39.27360988393557,New York
36047029500.0,MHLTH,14.7,18.009316982119827,New York
36047029500.0,PHLTH,8.6,12.04192941644125,New York
36047029500.0,ACCESS2,6.4,14.392374530197884,New York
36047029500.0,CHECKUP,80.1,77.31387185674437,New York
36047029500.0,CHOLSCREEN,89.8,84.15219027943859,New York
36047029500.0,DENTAL,63.8,51.477700104385626,New York
36047032800.0,ARTHRITIS,20.3,18.215067719251397,New York
36047032800.0,BPHIGH,31.9,32.50948576196218,New York
36047032800.0,CANCER,4.9,3.9242400057725817,New York
36047032800.0,CASTHMA,10.8,12.437191935305039,New York
36047032800.0,CHD,5.8,4.763204628502489,New York
36047032800.0,COPD,6.5,5.098943746332856,New York
36047032800.0,DIABETES,15.5,13.466912872342634,New York
36047032800.0,HIGHCHOL,37.7,30.797201453504325,New York
36047032800.0,KIDNEY,3.5,3.293846697406513,New York
36047032800.0,OBESITY,25.6,31.826280140986746,New York
36047032800.0,STROKE,3.8,3.4967167198409803,New York
36047032800.0,BINGE,12.5,14.85709120567661,New York
36047032800.0,CSMOKING,16.1,14.943119616212334,New York
36047032800.0,LPA,35.3,31.08426785260341,New York
36047032800.0,SLEEP,39.0,40.57314542985486,New York
36047032800.0,MHLTH,16.3,17.066771882490826,New York
36047032800.0,PHLTH,12.2,11.399258088625256,New York
36047032800.0,ACCESS2,11.8,14.877793871672347,New York
36047032800.0,CHECKUP,77.3,76.92551777951454,New York
36047032800.0,CHOLSCREEN,86.0,85.7449374031283,New York
36047032800.0,DENTAL,50.8,53.33704242741369,New York
36081040300.0,ARTHRITIS,11.6,16.552342296630112,New York
36081040300.0,BPHIGH,20.9,22.872048598925296,New York
36081040300.0,CANCER,2.6,4.328289265984088,New York
36081040300.0,CASTHMA,9.2,10.15048017201103,New York
36081040300.0,CHD,3.4,4.9194752437285,New York
36081040300.0,COPD,3.7,6.189379756321435,New York
36081040300.0,DIABETES,10.3,12.047058302301256,New York
36081040300.0,HIGHCHOL,27.9,33.11356281195424,New York
36081040300.0,KIDNEY,2.3,2.472202542223116,New York
36081040300.0,OBESITY,31.9,28.56326844872875,New York
36081040300.0,STROKE,1.9,3.030245527044736,New York
36081040300.0,BINGE,18.5,14.520562543651693,New York
36081040300.0,CSMOKING,15.0,16.338623971731746,New York
36081040300.0,LPA,36.9,33.817463206478195,New York
36081040300.0,SLEEP,36.8,35.58145780111622,New York
36081040300.0,MHLTH,16.6,17.41196888763247,New York
36081040300.0,PHLTH,11.2,11.952115092276605,New York
36081040300.0,ACCESS2,26.5,17.047951558810134,New York
36081040300.0,CHECKUP,70.9,73.56467324492421,New York
36081040300.0,CHOLSCREEN,79.0,82.94555322336197,New York
36081040300.0,DENTAL,47.2,46.60347912390191,New York
36047064600.0,ARTHRITIS,18.2,19.090874195132685,New York
36047064600.0,BPHIGH,23.1,28.05771402712751,New York
36047064600.0,CANCER,5.7,5.163185224168939,New York
36047064600.0,CASTHMA,9.6,9.20992930945322,New York
36047064600.0,CHD,4.2,5.212841898842045,New York
36047064600.0,COPD,4.5,5.156081027243903,New York
36047064600.0,DIABETES,7.6,10.35434808980732,New York
36047064600.0,HIGHCHOL,33.1,35.257406739709694,New York
36047064600.0,KIDNEY,2.4,2.8776210101329363,New York
36047064600.0,OBESITY,22.1,25.860499018796514,New York
36047064600.0,STROKE,2.2,2.765423857609991,New York
36047064600.0,BINGE,19.7,15.454789076608877,New York
36047064600.0,CSMOKING,10.6,12.677305088582198,New York
36047064600.0,LPA,19.4,27.01342976656324,New York
36047064600.0,SLEEP,31.7,34.3873524326552,New York
36047064600.0,MHLTH,14.4,14.04032679926501,New York
36047064600.0,PHLTH,8.2,10.33856836630626,New York
36047064600.0,ACCESS2,5.2,8.571157402018368,New York
36047064600.0,CHECKUP,74.7,78.1166573516166,New York
36047064600.0,CHOLSCREEN,88.3,88.0889662260626,New York
36047064600.0,DENTAL,69.2,61.6486829503218,New York
36081026400.0,ARTHRITIS,24.2,19.023539320459303,New York
36081026400.0,BPHIGH,40.0,32.048088819746546,New York
36081026400.0,CANCER,5.4,4.663592751834654,New York
36081026400.0,CASTHMA,12.5,11.256495149913572,New York
36081026400.0,CHD,6.3,4.912560233957617,New York
36081026400.0,COPD,7.3,5.518054429190902,New York
36081026400.0,DIABETES,17.2,14.212515522352904,New York
36081026400.0,HIGHCHOL,33.1,31.680814410904667,New York
36081026400.0,KIDNEY,4.1,3.1549290346136094,New York
36081026400.0,OBESITY,38.8,32.68549450396953,New York
36081026400.0,STROKE,4.7,3.6474717823259404,New York
36081026400.0,BINGE,12.8,14.43114197798173,New York
36081026400.0,CSMOKING,17.9,14.698165674812728,New York
36081026400.0,LPA,37.3,32.02627146004883,New York
36081026400.0,SLEEP,43.6,41.90073073945652,New York
36081026400.0,MHLTH,17.3,16.597169090735672,New York
36081026400.0,PHLTH,13.7,13.935935257655476,New York
36081026400.0,ACCESS2,12.0,12.03915418905642,New York
36081026400.0,CHECKUP,82.7,79.64241492114368,New York
36081026400.0,CHOLSCREEN,86.9,86.55148742342273,New York
36081026400.0,DENTAL,50.4,53.204604530141474,New York
36061020600.0,ARTHRITIS,19.6,18.903225222141444,New York
36061020600.0,BPHIGH,32.1,32.82489948464926,New York
36061020600.0,CANCER,4.1,4.160695757329786,New York
36061020600.0,CASTHMA,13.4,12.416522173807557,New York
36061020600.0,CHD,4.6,3.753739628583609,New York
36061020600.0,COPD,6.4,4.9772396140027055,New York
36061020600.0,DIABETES,12.3,11.521849998475947,New York
36061020600.0,HIGHCHOL,31.3,30.39978041418758,New York
36061020600.0,KIDNEY,3.1,3.049094001056286,New York
36061020600.0,OBESITY,30.6,29.292483431684907,New York
36061020600.0,STROKE,3.3,3.319706967906114,New York
36061020600.0,BINGE,18.1,18.417642290544535,New York
36061020600.0,CSMOKING,20.6,14.035369767755522,New York
36061020600.0,LPA,29.7,25.28589065921317,New York
36061020600.0,SLEEP,42.0,40.15268037689189,New York
36061020600.0,MHLTH,19.3,16.401177318909962,New York
36061020600.0,PHLTH,12.5,9.745151366365933,New York
36061020600.0,ACCESS2,11.5,7.518513506157731,New York
36061020600.0,CHECKUP,75.8,76.89671907585674,New York
36061020600.0,CHOLSCREEN,84.7,87.49356670061321,New York
36061020600.0,DENTAL,52.7,59.13434723510789,New York
06037214800.0,ARTHRITIS,17.4,15.479131475404953,Los Angeles
06037214800.0,BPHIGH,22.9,22.95495924355128,Los Angeles
06037214800.0,CANCER,6.5,5.013534232321134,Los Angeles
06037214800.0,CASTHMA,8.9,8.866150675813719,Los Angeles
06037214800.0,CHD,3.8,3.5893163262256413,Los Angeles
06037214800.0,COPD,3.6,3.5467461386667813,Los Angeles
06037214800.0,DIABETES,6.3,7.094885186553225,Los Angeles
06037214800.0,HIGHCHOL,31.8,31.14398832063853,Los Angeles
06037214800.0,KIDNEY,2.4,2.246363102596224,Los Angeles
06037214800.0,OBESITY,22.9,23.794583866210548,Los Angeles
06037214800.0,STROKE,2.1,2.032846455386476,Los Angeles
06037214800.0,BINGE,18.2,17.901124115873934,Los Angeles
06037214800.0,CSMOKING,6.9,8.252749298745375,Los Angeles
06037214800.0,LPA,11.5,13.118295413189351,Los Angeles
06037214800.0,SLEEP,27.9,31.317303131441925,Los Angeles
06037214800.0,MHLTH,13.2,13.569737363781355,Los Angeles
06037214800.0,PHLTH,7.5,7.737799104909182,Los Angeles
06037214800.0,ACCESS2,4.2,3.7994180150412364,Los Angeles
06037214800.0,CHECKUP,63.6,61.481620917694116,Los Angeles
06037214800.0,CHOLSCREEN,88.5,87.78342067295776,Los Angeles
06037214800.0,DENTAL,74.5,72.40080805297666,Los Angeles
06037275302.0,ARTHRITIS,21.7,15.855771284065153,Los Angeles
06037275302.0,BPHIGH,28.9,23.965447420233794,Los Angeles
06037275302.0,CANCER,7.7,5.207139434219242,Los Angeles
06037275302.0,CASTHMA,8.8,8.650278760202063,Los Angeles
06037275302.0,CHD,5.1,3.8050569724629177,Los Angeles
